Company,Item,Calories,Calories_from_Fat,Total_Fat_g,Saturated_Fat_g,Trans_Fat_g,Cholesterol_mg,Sodium__mg,Carbs_g,Fiber_g,Sugars_g,Protein_g,Weight_Watchers_Pnts,Calorie_Category,Protein_Ratio,Fat_Calorie_Percent,Health_Score
McDonald’s,Vanilla McCafé® Shake (22 fl oz cup),830.0,210.0,24.0,14.0,1.5,75.0,270.0,138.0,0.0,103.0,17.0,930.0,Alta,0.020481927710843374,25.301204819277107,1
McDonald’s,Vanilla Triple Thick Shake® (32 fl oz cup),1110.0,240.0,26.0,16.0,2.0,100.0,370.0,193.0,0.0,145.0,25.0,1246.0,Alta,0.02252252252252252,21.62162162162162,1
McDonald’s,Vanilla Triple Thick® Shake (12 fl oz cup),420.0,90.0,10.0,6.0,0.5,40.0,140.0,72.0,0.0,54.0,9.0,471.0,Media,0.02142857142857143,21.428571428571427,3
McDonald’s,Vanilla Triple Thick® Shake (16 fl oz cup),550.0,120.0,13.0,8.0,1.0,50.0,190.0,96.0,0.0,72.0,13.0,617.0,Media,0.023636363636363636,21.818181818181817,2
McDonald’s,Vanilla Triple Thick® Shake (21 fl oz cup),740.0,160.0,18.0,11.0,1.0,70.0,250.0,128.0,0.0,96.0,17.0,830.0,Alta,0.022972972972972974,21.62162162162162,2
McDonald’s,1% Low Fat Milk Jug,100.0,20.0,2.5,1.5,0.0,10.0,125.0,12.0,0.0,12.0,8.0,105.5,Baja,0.08,20.0,3
McDonald’s,1% Low Fat Chocolate Milk Jug,170.0,25.0,3.0,1.5,0.0,5.0,150.0,26.0,1.0,25.0,9.0,187.5,Baja,0.052941176470588235,14.705882352941178,3
McDonald’s,Minute Maid® 100% Apple Juice Box,100.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,0.0,22.0,0.0,122.0,Baja,0.0,0.0,3
McDonald’s,Dasani® Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baja,,,3
McDonald’s,Minute Maid® Orange Juice (Small),150.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,2.0,178.0,Baja,0.013333333333333334,0.0,3
McDonald’s,Minute Maid® Orange Juice (Medium),190.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,39.0,3.0,226.0,Baja,0.015789473684210527,0.0,3
McDonald’s,Minute Maid® Orange Juice (Large),280.0,0.0,0.0,0.0,0.0,0.0,5.0,58.0,0.0,58.0,4.0,334.0,Baja,0.014285714285714285,0.0,3
McDonald’s,Coca-Cola® Classic (Child),110.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,0.0,29.0,0.0,139.0,Baja,0.0,0.0,3
McDonald’s,Coca-Cola® Classic (Small),150.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,0.0,40.0,0.0,190.0,Baja,0.0,0.0,3
McDonald’s,Coca-Cola® Classic (Medium),210.0,0.0,0.0,0.0,0.0,0.0,15.0,58.0,0.0,58.0,0.0,268.0,Baja,0.0,0.0,3
McDonald’s,Coca-Cola® Classic (Large),310.0,0.0,0.0,0.0,0.0,0.0,20.0,86.0,0.0,86.0,0.0,396.0,Media,0.0,0.0,3
McDonald’s,Diet Coke® (Child),0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,Baja,,,3
McDonald’s,Diet Coke® (Small),0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,Baja,,,3
McDonald’s,Diet Coke® (Medium),0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,Baja,,,3
McDonald’s,Diet Coke® (Large),0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,Baja,,,3
McDonald’s,Sprite® (Child),110.0,0.0,0.0,0.0,0.0,0.0,30.0,28.0,0.0,28.0,0.0,138.0,Baja,0.0,0.0,3
McDonald’s,Sprite® (Small),150.0,0.0,0.0,0.0,0.0,0.0,40.0,39.0,0.0,39.0,0.0,189.0,Baja,0.0,0.0,3
McDonald’s,Sprite® (Medium),210.0,0.0,0.0,0.0,0.0,0.0,55.0,56.0,0.0,56.0,0.0,266.0,Baja,0.0,0.0,3
McDonald’s,Sprite® (Large),310.0,0.0,0.0,0.0,0.0,0.0,80.0,83.0,0.0,83.0,0.0,393.0,Media,0.0,0.0,3
McDonald’s,Hi-C® Orange Lavaburst (Child),120.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,152.0,Baja,0.0,0.0,3
McDonald’s,Hi-C® Orange Lavaburst (Small),160.0,0.0,0.0,0.0,0.0,0.0,5.0,44.0,0.0,44.0,0.0,204.0,Baja,0.0,0.0,3
McDonald’s,Hi-C® Orange Lavaburst (Medium),240.0,0.0,0.0,0.0,0.0,0.0,10.0,64.0,0.0,64.0,0.0,304.0,Baja,0.0,0.0,3
McDonald’s,Hi-C® Orange Lavaburst (Large),350.0,0.0,0.0,0.0,0.0,0.0,10.0,94.0,0.0,94.0,0.0,444.0,Media,0.0,0.0,3
McDonald’s,POWERade® Mountain Blast (Child),70.0,0.0,0.0,0.0,0.0,0.0,65.0,20.0,0.0,16.0,0.0,86.0,Baja,0.0,0.0,3
McDonald’s,POWERade® Mountain Blast (Small),100.0,0.0,0.0,0.0,0.0,0.0,85.0,27.0,0.0,21.0,0.0,121.0,Baja,0.0,0.0,3
McDonald’s,POWERade® Mountain Blast (Medium),150.0,0.0,0.0,0.0,0.0,0.0,130.0,39.0,0.0,31.0,0.0,181.0,Baja,0.0,0.0,3
McDonald’s,POWERade® Mountain Blast (Large),220.0,0.0,0.0,0.0,0.0,0.0,190.0,58.0,0.0,46.0,0.0,266.0,Baja,0.0,0.0,3
McDonald’s,Iced Tea (Child),0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Baja,,,3
McDonald’s,Iced Tea (Small),0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,Baja,,,3
McDonald’s,Iced Tea (Medium),0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,Baja,,,3
McDonald’s,Iced Tea (Large),0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,Baja,,,3
McDonald’s,Coffee (Small),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baja,,,3
McDonald’s,Coffee (Large),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baja,,,3
McDonald’s,Coffee Cream,20.0,20.0,2.0,1.5,0.0,10.0,15.0,0.0,0.0,0.0,0.0,21.5,Baja,0.0,100.0,3
McDonald’s,Sugar Packet,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,19.0,Baja,0.0,0.0,3
McDonald’s,"EQUAL® 0
Calorie Sweetener",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Baja,,,3
McDonald’s,"SPLENDA® No
Calorie Sweetener",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Baja,,,3
McDonald’s,Iced Coffee– Caramel (Small),130.0,50.0,5.0,3.5,0.0,20.0,80.0,21.0,0.0,20.0,1.0,152.5,Baja,0.007692307692307693,38.46153846153847,3
McDonald’s,Iced Coffee– Caramel (Medium),190.0,70.0,8.0,5.0,0.0,30.0,115.0,27.0,0.0,27.0,2.0,220.0,Baja,0.010526315789473684,36.84210526315789,3
McDonald’s,Iced Coffee– Caramel (Large),270.0,100.0,11.0,7.0,0.0,40.0,160.0,41.0,0.0,41.0,2.0,316.0,Baja,0.007407407407407408,37.03703703703704,3
McDonald’s,Iced Coffee– Hazelnut (Small),130.0,50.0,5.0,3.5,0.0,20.0,40.0,21.0,0.0,21.0,1.0,153.5,Baja,0.007692307692307693,38.46153846153847,3
McDonald’s,Iced Coffee– Hazelnut (Medium),190.0,70.0,8.0,5.0,0.0,30.0,60.0,29.0,0.0,29.0,2.0,222.0,Baja,0.010526315789473684,36.84210526315789,3
McDonald’s,Iced Coffee– Hazelnut (Large),270.0,100.0,11.0,7.0,0.0,40.0,85.0,43.0,0.0,43.0,2.0,318.0,Baja,0.007407407407407408,37.03703703703704,3
McDonald’s,Iced Coffee– Regular (Small),140.0,50.0,5.0,3.5,0.0,20.0,40.0,22.0,0.0,22.0,1.0,164.5,Baja,0.007142857142857143,35.714285714285715,3
McDonald’s,Iced Coffee– Regular (Medium),200.0,70.0,8.0,5.0,0.0,30.0,60.0,30.0,0.0,30.0,2.0,233.0,Baja,0.01,35.0,3
McDonald’s,Iced Coffee– Regular (Large),280.0,100.0,11.0,7.0,0.0,40.0,85.0,45.0,0.0,45.0,2.0,330.0,Baja,0.007142857142857143,35.714285714285715,3
McDonald’s,Iced Coffee– Vanilla (Small),130.0,50.0,5.0,3.5,0.0,20.0,40.0,21.0,0.0,21.0,1.0,153.5,Baja,0.007692307692307693,38.46153846153847,3
McDonald’s,Iced Coffee– Vanilla (Medium),190.0,70.0,8.0,5.0,0.0,30.0,60.0,29.0,0.0,28.0,2.0,221.0,Baja,0.010526315789473684,36.84210526315789,3
McDonald’s,Iced Coffee– Vanilla (Large),270.0,100.0,11.0,7.0,0.0,40.0,80.0,43.0,0.0,43.0,2.0,318.0,Baja,0.007407407407407408,37.03703703703704,3
McDonald’s,Iced Coffee with Sugar Free Vanilla Syrup (Small),60.0,50.0,5.0,3.5,0.0,20.0,70.0,8.0,0.0,1.0,1.0,63.5,Baja,0.016666666666666666,83.33333333333334,3
McDonald’s,Iced Coffee with Sugar Free Vanilla Syrup (Medium),90.0,70.0,8.0,5.0,0.0,30.0,100.0,11.0,0.0,2.0,2.0,95.0,Baja,0.022222222222222223,77.77777777777779,3
McDonald’s,Iced Coffee with Sugar Free Vanilla Syrup (Large),120.0,100.0,11.0,7.0,0.0,40.0,140.0,16.0,0.0,2.0,2.0,127.0,Baja,0.016666666666666666,83.33333333333334,3
McDonald’s,Sweet Tea (Child),110.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,0.0,27.0,0.0,137.0,Baja,0.0,0.0,3
McDonald’s,Sweet Tea (Large),280.0,0.0,0.0,0.0,0.0,0.0,15.0,69.0,0.0,69.0,1.0,348.0,Baja,0.0035714285714285713,0.0,3
McDonald’s,Sweet Tea (Medium),180.0,0.0,0.0,0.0,0.0,0.0,10.0,45.0,0.0,45.0,1.0,224.0,Baja,0.005555555555555556,0.0,3
McDonald’s,Sweet Tea (Small),150.0,0.0,0.0,0.0,0.0,0.0,10.0,36.0,0.0,36.0,1.0,185.0,Baja,0.006666666666666667,0.0,3
McDonald’s,Nonfat Cappuccino (Small),60.0,0.0,0.0,0.0,0.0,5.0,85.0,9.0,0.0,9.0,6.0,63.0,Baja,0.1,0.0,3
McDonald’s,Nonfat Cappuccino (Medium),80.0,0.0,0.0,0.0,0.0,5.0,110.0,12.0,0.0,12.0,8.0,84.0,Baja,0.1,0.0,3
McDonald’s,Nonfat Cappuccino (Large),90.0,0.0,0.0,0.0,0.0,5.0,130.0,13.0,0.0,13.0,9.0,94.0,Baja,0.1,0.0,3
McDonald’s,Nonfat Latte (Small),90.0,0.0,0.0,0.0,0.0,5.0,115.0,13.0,0.0,13.0,9.0,94.0,Baja,0.1,0.0,3
McDonald’s,Nonfat Latte (Medium),110.0,0.0,0.0,0.0,0.0,5.0,140.0,15.0,0.0,15.0,10.0,115.0,Baja,0.09090909090909091,0.0,3
McDonald’s,Nonfat Latte (Large),120.0,0.0,0.0,0.0,0.0,5.0,160.0,18.0,0.0,18.0,12.0,126.0,Baja,0.1,0.0,3
McDonald’s,Nonfat Caramel Cappuccino (Small),150.0,0.0,0.0,0.0,0.0,5.0,120.0,33.0,0.0,32.0,5.0,177.0,Baja,0.03333333333333333,0.0,3
McDonald’s,Nonfat Caramel Cappuccino (Medium),190.0,0.0,0.0,0.0,0.0,5.0,150.0,41.0,0.0,41.0,6.0,225.0,Baja,0.031578947368421054,0.0,3
McDonald’s,Nonfat Caramel Cappuccino (Large),230.0,0.0,0.0,0.0,0.0,5.0,180.0,49.0,0.0,49.0,7.0,272.0,Baja,0.030434782608695653,0.0,3
McDonald’s,Nonfat Caramel Latte (Small),170.0,0.0,0.0,0.0,0.0,5.0,150.0,36.0,0.0,36.0,7.0,199.0,Baja,0.041176470588235294,0.0,3
McDonald’s,Nonfat Caramel Latte (Medium),220.0,0.0,0.0,0.0,0.0,5.0,180.0,45.0,0.0,45.0,9.0,256.0,Baja,0.04090909090909091,0.0,3
McDonald’s,Nonfat Caramel Latte (Large),260.0,0.0,0.0,0.0,0.0,5.0,220.0,53.0,0.0,53.0,10.0,303.0,Baja,0.038461538461538464,0.0,3
McDonald’s,Nonfat Hazelnut Cappuccino (Small),150.0,0.0,0.0,0.0,0.0,5.0,70.0,34.0,0.0,34.0,5.0,179.0,Baja,0.03333333333333333,0.0,3
McDonald’s,Nonfat Hazelnut Cappuccino (Medium),190.0,0.0,0.0,0.0,0.0,5.0,90.0,43.0,0.0,43.0,6.0,227.0,Baja,0.031578947368421054,0.0,3
McDonald’s,Nonfat Hazelnut Cappuccino (Large),230.0,0.0,0.0,0.0,0.0,5.0,100.0,51.0,0.0,51.0,7.0,274.0,Baja,0.030434782608695653,0.0,3
McDonald’s,Nonfat Hazelnut Latte (Small),180.0,0.0,0.0,0.0,0.0,5.0,95.0,37.0,0.0,37.0,7.0,210.0,Baja,0.03888888888888889,0.0,3
McDonald’s,Nonfat Hazelnut Latte (Medium),220.0,0.0,0.0,0.0,0.0,5.0,115.0,46.0,0.0,46.0,9.0,257.0,Baja,0.04090909090909091,0.0,3
McDonald’s,Nonfat Hazelnut Latte (Large),260.0,0.0,0.0,0.0,0.0,5.0,135.0,55.0,0.0,55.0,10.0,305.0,Baja,0.038461538461538464,0.0,3
McDonald’s,Nonfat Vanilla Cappuccino (Small),150.0,0.0,0.0,0.0,0.0,5.0,70.0,34.0,0.0,34.0,5.0,179.0,Baja,0.03333333333333333,0.0,3
McDonald’s,Nonfat Vanilla Cappuccino (Medium),190.0,0.0,0.0,0.0,0.0,5.0,90.0,42.0,0.0,42.0,6.0,226.0,Baja,0.031578947368421054,0.0,3
McDonald’s,Nonfat Vanilla Cappuccino (Large),230.0,0.0,0.0,0.0,0.0,5.0,100.0,51.0,0.0,51.0,7.0,274.0,Baja,0.030434782608695653,0.0,3
McDonald’s,Nonfat Vanilla Latte (Small),180.0,0.0,0.0,0.0,0.0,5.0,95.0,37.0,0.0,37.0,7.0,210.0,Baja,0.03888888888888889,0.0,3
McDonald’s,Nonfat Vanilla Latte (Medium),220.0,0.0,0.0,0.0,0.0,5.0,115.0,46.0,0.0,46.0,9.0,257.0,Baja,0.04090909090909091,0.0,3
McDonald’s,Nonfat Vanilla Latte (Large),260.0,0.0,0.0,0.0,0.0,5.0,135.0,55.0,0.0,55.0,10.0,305.0,Baja,0.038461538461538464,0.0,3
McDonald’s,Nonfat Cappuccino with Sugar Free Vanilla Syrup (Small),50.0,0.0,0.0,0.0,0.0,5.0,100.0,15.0,0.0,8.0,5.0,53.0,Baja,0.1,0.0,3
McDonald’s,Nonfat Cappuccino with Sugar Free Vanilla Syrup (Medium),70.0,0.0,0.0,0.0,0.0,5.0,130.0,19.0,0.0,10.0,7.0,73.0,Baja,0.1,0.0,3
McDonald’s,Nonfat Cappuccino with Sugar Free Vanilla Syrup (Large),80.0,0.0,0.0,0.0,0.0,5.0,150.0,22.0,0.0,11.0,8.0,83.0,Baja,0.1,0.0,3
McDonald’s,Nonfat Latte with Sugar Free Vanilla Syrup (Small),80.0,0.0,0.0,0.0,0.0,5.0,130.0,18.0,0.0,11.0,7.0,84.0,Baja,0.0875,0.0,3
McDonald’s,Nonfat Latte with Sugar Free Vanilla Syrup (Medium),90.0,0.0,0.0,0.0,0.0,5.0,160.0,22.0,0.0,13.0,9.0,94.0,Baja,0.1,0.0,3
McDonald’s,Nonfat Latte with Sugar Free Vanilla Syrup (Large),110.0,0.0,0.0,0.0,0.0,5.0,190.0,27.0,0.0,15.0,11.0,114.0,Baja,0.1,0.0,3
McDonald’s,Mocha with Nonfat Milk (Small),240.0,45.0,5.0,3.0,0.0,5.0,130.0,41.0,0.0,34.0,7.0,270.0,Baja,0.029166666666666667,18.75,3
McDonald’s,Mocha with Nonfat Milk (Medium),280.0,50.0,6.0,3.5,0.0,10.0,160.0,50.0,0.0,42.0,8.0,317.5,Baja,0.02857142857142857,17.857142857142858,3
McDonald’s,Mocha with Nonfat Milk (Large),330.0,50.0,6.0,3.5,0.0,10.0,190.0,58.0,0.0,50.0,10.0,373.5,Media,0.030303030303030304,15.151515151515152,3
McDonald’s,Hot Chocolate with Nonfat Milk (Small),250.0,45.0,5.0,3.0,0.0,10.0,140.0,43.0,0.0,37.0,8.0,282.0,Baja,0.032,18.0,3
McDonald’s,Hot Chocolate with Nonfat Milk (Medium),310.0,50.0,6.0,3.5,0.0,10.0,190.0,55.0,0.0,47.0,11.0,349.5,Media,0.035483870967741936,16.129032258064516,3
McDonald’s,Hot Chocolate with Nonfat Milk (Large),390.0,50.0,6.0,3.5,0.0,10.0,250.0,68.0,0.0,59.0,16.0,436.5,Media,0.041025641025641026,12.82051282051282,3
McDonald’s,Iced Nonfat Latte (Small),50.0,0.0,0.0,0.0,0.0,5.0,70.0,7.0,0.0,7.0,5.0,52.0,Baja,0.1,0.0,3
McDonald’s,Iced Nonfat Latte (Medium),60.0,0.0,0.0,0.0,0.0,5.0,90.0,9.0,0.0,9.0,6.0,63.0,Baja,0.1,0.0,3
McDonald’s,Iced Nonfat Latte (Large),70.0,0.0,0.0,0.0,0.0,5.0,105.0,11.0,0.0,11.0,7.0,74.0,Baja,0.1,0.0,3
McDonald’s,Iced Nonfat Caramel Latte (Small),140.0,0.0,0.0,0.0,0.0,0.0,105.0,30.0,0.0,30.0,3.0,167.0,Baja,0.02142857142857143,0.0,3
McDonald’s,Iced Nonfat Caramel Latte (Medium),150.0,0.0,0.0,0.0,0.0,5.0,120.0,32.0,0.0,32.0,5.0,177.0,Baja,0.03333333333333333,0.0,3
McDonald’s,Iced Nonfat Caramel Latte (Large),190.0,0.0,0.0,0.0,0.0,5.0,150.0,40.0,0.0,40.0,6.0,224.0,Baja,0.031578947368421054,0.0,3
McDonald’s,Iced Nonfat Hazelnut Latte (Small),140.0,0.0,0.0,0.0,0.0,0.0,50.0,32.0,0.0,32.0,3.0,169.0,Baja,0.02142857142857143,0.0,3
McDonald’s,Iced Nonfat Hazelnut Latte (Medium),150.0,0.0,0.0,0.0,0.0,5.0,70.0,33.0,0.0,33.0,5.0,178.0,Baja,0.03333333333333333,0.0,3
McDonald’s,Iced Nonfat Hazelnut Latte (Large),190.0,0.0,0.0,0.0,0.0,5.0,80.0,42.0,0.0,42.0,6.0,226.0,Baja,0.031578947368421054,0.0,3
McDonald’s,Iced Nonfat Vanilla Latte (Small),140.0,0.0,0.0,0.0,0.0,0.0,50.0,31.0,0.0,31.0,3.0,168.0,Baja,0.02142857142857143,0.0,3
McDonald’s,Iced Nonfat Vanilla Latte (Medium),150.0,0.0,0.0,0.0,0.0,5.0,70.0,33.0,0.0,33.0,5.0,178.0,Baja,0.03333333333333333,0.0,3
McDonald’s,Iced Nonfat Vanilla Latte (Large),190.0,0.0,0.0,0.0,0.0,5.0,85.0,41.0,0.0,41.0,6.0,225.0,Baja,0.031578947368421054,0.0,3
McDonald’s,Iced Nonfat Latte with Sugar Free Vanilla Syrup (Small),40.0,0.0,0.0,0.0,0.0,0.0,85.0,13.0,0.0,5.0,4.0,41.0,Baja,0.1,0.0,3
McDonald’s,Iced Nonfat Latte with Sugar Free Vanilla Syrup (Medium),50.0,0.0,0.0,0.0,0.0,5.0,100.0,14.0,0.0,6.0,5.0,51.0,Baja,0.1,0.0,3
McDonald’s,Iced Nonfat Latte with Sugar Free Vanilla Syrup (Large),60.0,0.0,0.0,0.0,0.0,5.0,130.0,19.0,0.0,8.0,6.0,62.0,Baja,0.1,0.0,3
McDonald’s,Iced Mocha with Nonfat Milk (Medium),270.0,70.0,8.0,4.5,0.0,10.0,140.0,43.0,0.0,35.0,7.0,302.5,Baja,0.025925925925925925,25.925925925925924,3
McDonald’s,Iced Nonfat Caramel Mocha (Large),300.0,60.0,6.0,4.0,0.0,10.0,230.0,49.0,0.0,45.0,11.0,338.0,Media,0.03666666666666667,20.0,3
McDonald’s,Iced Nonfat Caramel Mocha (Medium),240.0,60.0,6.0,4.0,0.0,10.0,190.0,37.0,0.0,34.0,9.0,269.0,Baja,0.0375,25.0,3
McDonald’s,Iced Nonfat Caramel Mocha (Small),200.0,50.0,6.0,4.0,0.0,10.0,140.0,29.0,0.0,26.0,6.0,224.0,Baja,0.03,25.0,3
McDonald’s,Nonfat Caramel Mocha (Large),280.0,35.0,4.0,2.5,0.0,10.0,260.0,49.0,0.0,46.0,12.0,316.5,Baja,0.04285714285714286,12.5,3
McDonald’s,Nonfat Caramel Mocha (Medium),240.0,35.0,4.0,2.5,0.0,5.0,200.0,41.0,0.0,38.0,9.0,271.5,Baja,0.0375,14.583333333333334,3
McDonald’s,Nonfat Caramel Mocha (Small),200.0,35.0,4.0,2.5,0.0,5.0,170.0,34.0,0.0,31.0,8.0,225.5,Baja,0.04,17.5,3
McDonald’s,Cappuccino (Small),120.0,60.0,7.0,4.0,0.0,20.0,85.0,9.0,0.0,9.0,6.0,127.0,Baja,0.05,50.0,3
McDonald’s,Cappuccino (Medium),140.0,70.0,8.0,4.5,0.0,25.0,105.0,11.0,0.0,11.0,8.0,147.5,Baja,0.05714285714285714,50.0,3
McDonald’s,Cappuccino (Large),180.0,90.0,10.0,6.0,0.0,30.0,130.0,13.0,0.0,13.0,9.0,190.0,Baja,0.05,50.0,3
McDonald’s,Latte (Small) ,150.0,70.0,8.0,4.5,0.0,25.0,105.0,11.0,0.0,11.0,8.0,157.5,Baja,0.05333333333333334,46.666666666666664,3
McDonald’s,Latte (Medium),180.0,90.0,10.0,6.0,0.0,30.0,130.0,13.0,0.0,13.0,10.0,189.0,Baja,0.05555555555555555,50.0,3
McDonald’s,Latte (Large),210.0,100.0,11.0,7.0,0.0,35.0,150.0,16.0,0.0,16.0,11.0,222.0,Baja,0.05238095238095238,47.61904761904761,3
McDonald’s,Caramel Cappuccino (Small),200.0,45.0,5.0,3.0,0.0,15.0,125.0,32.0,0.0,32.0,5.0,230.0,Baja,0.025,22.5,3
McDonald’s,Caramel Cappuccino (Medium),240.0,50.0,6.0,3.5,0.0,20.0,150.0,41.0,0.0,40.0,6.0,277.5,Baja,0.025,20.833333333333336,3
McDonald’s,Caramel Cappuccino (Large),290.0,70.0,8.0,4.5,0.0,25.0,190.0,49.0,0.0,49.0,8.0,335.5,Baja,0.027586206896551724,24.137931034482758,3
McDonald’s,Caramel Latte (Small),230.0,60.0,7.0,4.0,0.0,20.0,140.0,35.0,0.0,35.0,7.0,262.0,Baja,0.030434782608695653,26.08695652173913,3
McDonald’s,Caramel Latte (Medium),280.0,70.0,8.0,4.5,0.0,25.0,170.0,43.0,0.0,43.0,8.0,319.5,Baja,0.02857142857142857,25.0,3
McDonald’s,Caramel Latte (Large),330.0,80.0,9.0,5.0,0.0,30.0,210.0,52.0,0.0,51.0,9.0,377.0,Media,0.02727272727272727,24.242424242424242,3
McDonald’s,Hazelnut Cappuccino (Small),200.0,45.0,5.0,3.0,0.0,15.0,70.0,34.0,0.0,34.0,5.0,232.0,Baja,0.025,22.5,3
McDonald’s,Hazelnut Cappuccino (Medium),240.0,50.0,6.0,3.5,0.0,20.0,85.0,42.0,0.0,42.0,6.0,279.5,Baja,0.025,20.833333333333336,3
McDonald’s,Hazelnut Cappuccino (Large),290.0,70.0,8.0,4.5,0.0,25.0,105.0,51.0,0.0,51.0,7.0,338.5,Baja,0.02413793103448276,24.137931034482758,3
McDonald’s,Hazelnut Latte (Small),230.0,60.0,7.0,4.0,0.0,20.0,90.0,36.0,0.0,36.0,7.0,263.0,Baja,0.030434782608695653,26.08695652173913,3
McDonald’s,Hazelnut Latte (Medium),280.0,70.0,8.0,4.5,0.0,25.0,110.0,45.0,0.0,45.0,8.0,321.5,Baja,0.02857142857142857,25.0,3
McDonald’s,Hazelnut Latte (Large),330.0,80.0,9.0,5.0,0.0,30.0,130.0,53.0,0.0,53.0,9.0,379.0,Media,0.02727272727272727,24.242424242424242,3
McDonald’s,Vanilla Cappuccino (Small),200.0,45.0,5.0,3.0,0.0,15.0,70.0,34.0,0.0,34.0,5.0,232.0,Baja,0.025,22.5,3
McDonald’s,Vanilla Cappuccino (Medium),240.0,50.0,6.0,3.5,0.0,20.0,85.0,42.0,0.0,42.0,6.0,279.5,Baja,0.025,20.833333333333336,3
McDonald’s,Vanilla Cappuccino (Large),290.0,70.0,8.0,4.5,0.0,25.0,105.0,51.0,0.0,51.0,7.0,338.5,Baja,0.02413793103448276,24.137931034482758,3
McDonald’s,Vanilla Latte (Small),230.0,60.0,7.0,4.0,0.0,20.0,90.0,36.0,0.0,36.0,7.0,263.0,Baja,0.030434782608695653,26.08695652173913,3
McDonald’s,Vanilla Latte (Medium),280.0,70.0,8.0,4.5,0.0,25.0,110.0,44.0,0.0,44.0,8.0,320.5,Baja,0.02857142857142857,25.0,3
McDonald’s,Vanilla Latte (Large),330.0,80.0,9.0,5.0,0.0,30.0,130.0,53.0,0.0,53.0,9.0,379.0,Media,0.02727272727272727,24.242424242424242,3
McDonald’s,Cappuccino with Sugar Free Vanilla Syrup (Small),100.0,50.0,5.0,3.0,0.0,15.0,105.0,15.0,0.0,7.0,5.0,105.0,Baja,0.05,50.0,3
McDonald’s,Cappuccino with Sugar Free Vanilla Syrup (Medium),120.0,60.0,6.0,3.5,0.0,20.0,130.0,18.0,0.0,9.0,6.0,126.5,Baja,0.05,50.0,3
McDonald’s,Cappuccino with Sugar Free Vanilla Syrup (Large),150.0,70.0,8.0,4.5,0.0,25.0,160.0,22.0,0.0,11.0,8.0,157.5,Baja,0.05333333333333334,46.666666666666664,3
McDonald’s,Latte with Sugar Free Vanilla Syrup (Small),130.0,60.0,7.0,4.0,0.0,20.0,125.0,17.0,0.0,10.0,7.0,137.0,Baja,0.05384615384615385,46.15384615384615,3
McDonald’s,Latte with Sugar Free Vanilla Syrup (Medium),160.0,70.0,8.0,5.0,0.0,25.0,150.0,21.0,0.0,11.0,8.0,168.0,Baja,0.05,43.75,3
McDonald’s,Latte with Sugar Free Vanilla Syrup (Large),180.0,90.0,10.0,6.0,0.0,30.0,180.0,25.0,0.0,13.0,10.0,189.0,Baja,0.05555555555555555,50.0,3
McDonald’s,Mocha (Small),280.0,100.0,11.0,6.0,0.0,20.0,125.0,40.0,0.0,33.0,6.0,313.0,Baja,0.02142857142857143,35.714285714285715,3
McDonald’s,Mocha (Medium),330.0,110.0,12.0,7.0,0.0,25.0,150.0,48.0,0.0,41.0,7.0,371.0,Media,0.021212121212121213,33.33333333333333,3
McDonald’s,Mocha (Large),400.0,130.0,14.0,8.0,0.5,30.0,190.0,58.0,0.0,49.0,10.0,447.0,Media,0.025,32.5,3
McDonald’s,Hot Chocolate (Small),300.0,110.0,12.0,7.0,0.0,25.0,135.0,41.0,0.0,35.0,8.0,334.0,Media,0.02666666666666667,36.666666666666664,3
McDonald’s,Hot Chocolate (Medium),380.0,130.0,15.0,9.0,0.5,30.0,170.0,53.0,0.0,45.0,10.0,424.0,Media,0.02631578947368421,34.21052631578947,3
